datetime,elapsed_s,pressure_hpa
2000/01/01@17:21:23,32605,967.83824
2000/01/01@17:21:24,32606,967.8725
2000/01/01@17:21:25,32607,967.8331
2000/01/01@17:21:26,32608,967.822
2000/01/01@17:21:27,32609,967.8577
2000/01/01@17:21:28,32610,967.83824
2000/01/01@17:21:29,32611,967.8541
2000/01/01@17:21:31,32613,967.8565
2000/01/01@17:21:32,32614,967.8787
2000/01/01@17:21:33,32615,967.86776
2000/01/01@17:21:34,32616,967.8713
2000/01/01@17:21:35,32617,967.8588
2000/01/01@17:21:36,32618,967.853
2000/01/01@17:21:37,32619,967.8541
2000/01/01@17:21:38,32620,967.8516
2000/01/01@17:21:39,32621,967.8541
2000/01/01@17:21:40,32622,967.8748
2000/01/01@17:21:41,32623,967.8613
2000/01/01@17:21:42,32624,967.872464
2000/01/01@17:21:44,32626,967.8934
2000/01/01@17:21:45,32627,967.8589
2000/01/01@17:21:46,32628,967.8515
2000/01/01@17:21:47,32629,967.8787
2000/01/01@17:21:48,32630,967.8466
2000/01/01@17:21:49,32631,967.86132
2000/01/01@17:21:50,32632,967.88984
2000/01/01@17:21:51,32633,967.87
2000/01/01@17:21:52,32634,967.822
2000/01/01@17:21:53,32635,967.8738
2000/01/01@17:21:54,32636,967.87272
2000/01/01@17:21:55,32637,967.8675
2000/01/01@17:21:57,32639,967.8627
2000/01/01@17:21:58,32640,967.8269
2000/01/01@17:21:59,32641,967.8614
2000/01/01@17:22:00,32642,967.8541
2000/01/01@17:22:01,32643,967.87864
2000/01/01@17:22:02,32644,967.854
2000/01/01@17:22:03,32645,967.884736
2000/01/01@17:22:04,32646,967.82308
2000/01/01@17:22:05,32647,967.8773
2000/01/01@17:22:06,32648,967.85768
2000/01/01@17:22:07,32649,967.8515
2000/01/01@17:22:09,32651,967.83816
2000/01/01@17:22:10,32652,967.87464
2000/01/01@17:22:11,32653,967.87464
2000/01/01@17:22:12,32654,967.85768
2000/01/01@17:22:13,32655,967.8638
2000/01/01@17:22:14,32656,967.8663
2000/01/01@17:22:15,32657,967.85128
2000/01/01@17:22:16,32658,967.884736
2000/01/01@17:22:17,32659,967.88584
2000/01/01@17:22:18,32660,967.864
2000/01/01@17:22:19,32661,967.8527
2000/01/01@17:22:20,32662,967.854
2000/01/01@17:22:22,32664,967.8748
2000/01/01@17:22:23,32665,967.87
2000/01/01@17:22:24,32666,967.8736
2000/01/01@17:22:25,32667,967.91048
2000/01/01@17:22:26,32668,967.8515
2000/01/01@17:22:27,32669,967.9032
2000/01/01@17:22:28,32670,967.8886
2000/01/01@17:22:29,32671,967.89923
2000/01/01@17:22:30,32672,967.884736
2000/01/01@17:22:31,32673,967.8761
2000/01/01@17:22:32,32674,967.8921
2000/01/01@17:22:33,32675,967.8602
2000/01/01@17:22:35,32677,967.87976
2000/01/01@17:22:36,32678,967.88332
2000/01/01@17:22:37,32679,967.8402
2000/01/01@17:22:38,32680,967.8688
2000/01/01@17:22:39,32681,967.8688
2000/01/01@17:22:40,32682,967.884736
2000/01/01@17:22:41,32683,967.8885
2000/01/01@17:22:42,32684,967.8773
2000/01/01@17:22:43,32685,967.86488
2000/01/01@17:22:44,32686,967.88584
2000/01/01@17:22:45,32687,967.87
2000/01/01@17:22:46,32688,967.90068
2000/01/01@17:22:48,32690,967.8881
2000/01/01@17:22:49,32691,967.844
2000/01/01@17:22:50,32692,967.8921
2000/01/01@17:22:51,32693,967.8564
2000/01/01@17:22:52,32694,967.8353
2000/01/01@17:22:53,32695,967.8684
2000/01/01@17:22:54,32696,967.82548
2000/01/01@17:22:55,32697,967.8896
2000/01/01@17:22:56,32698,967.87352
2000/01/01@17:22:57,32699,967.8515
2000/01/01@17:22:58,32700,967.86616
2000/01/01@17:22:59,32701,967.8527
2000/01/01@17:23:01,32703,967.86344
2000/01/01@17:23:02,32704,967.83292
2000/01/01@17:23:03,32705,967.90068
2000/01/01@17:23:04,32706,967.834
2000/01/01@17:23:05,32707,967.8574
2000/01/01@17:23:06,32708,967.8574
2000/01/01@17:23:07,32709,967.8697
2000/01/01@17:23:08,32710,967.9303
2000/01/01@17:23:09,32711,967.8624
2000/01/01@17:23:10,32712,967.867264
2000/01/01@17:23:11,32713,967.85768
2000/01/01@17:23:13,32715,967.86976
2000/01/01@17:23:14,32716,967.89544
2000/01/01@17:23:15,32717,967.8747
2000/01/01@17:23:16,32718,967.8858
2000/01/01@17:23:17,32719,967.85268
2000/01/01@17:23:18,32720,967.88332
2000/01/01@17:23:19,32721,967.914
2000/01/01@17:23:20,32722,967.9068
2000/01/01@17:23:21,32723,967.8686
2000/01/01@17:23:22,32724,967.9027
2000/01/01@17:23:23,32725,967.8844
2000/01/01@17:23:24,32726,967.8992
2000/01/01@17:23:26,32728,967.8438
2000/01/01@17:23:27,32729,967.89292
2000/01/01@17:23:28,32730,967.8624
2000/01/01@17:23:29,32731,967.8638
2000/01/01@17:23:30,32732,967.911536
2000/01/01@17:23:31,32733,967.87108
2000/01/01@17:23:32,32734,967.89816
2000/01/01@17:23:33,32735,967.87584
2000/01/01@17:23:34,32736,967.9016
2000/01/01@17:23:35,32737,967.9031
2000/01/01@17:23:36,32738,967.876032
2000/01/01@17:23:37,32739,967.9041
2000/01/01@17:23:39,32741,967.855
2000/01/01@17:23:40,32742,967.8808
2000/01/01@17:23:41,32743,967.9006
2000/01/01@17:23:42,32744,967.8808
2000/01/01@17:23:43,32745,967.8957
2000/01/01@17:23:44,32746,967.87216
2000/01/01@17:23:45,32747,967.8893
2000/01/01@17:23:46,32748,967.88088
2000/01/01@17:23:47,32749,967.8881
2000/01/01@17:23:48,32750,967.8661
2000/01/01@17:23:49,32751,967.87852
2000/01/01@17:23:50,32752,967.85976
2000/01/01@17:23:52,32754,967.83512
2000/01/01@17:23:53,32755,967.8844
2000/01/01@17:23:54,32756,967.8795
2000/01/01@17:23:55,32757,967.9016
2000/01/01@17:23:56,32758,967.8819
2000/01/01@17:23:57,32759,967.86116
2000/01/01@17:23:58,32760,967.912864
2000/01/01@17:23:59,32761,967.8843
2000/01/01@17:24:00,32762,967.9031
2000/01/01@17:24:01,32763,967.8759
2000/01/01@17:24:02,32764,967.8722
2000/01/01@17:24:03,32765,967.8745
2000/01/01@17:24:05,32767,967.83168
2000/01/01@17:24:06,32768,967.9225
2000/01/01@17:24:07,32769,967.8869
2000/01/01@17:24:08,32770,967.8932
2000/01/01@17:24:09,32771,967.87352
2000/01/01@17:24:10,32772,967.8597
2000/01/01@17:24:11,32773,967.8685
2000/01/01@17:24:12,32774,967.8881
2000/01/01@17:24:13,32775,967.9029
2000/01/01@17:24:14,32776,967.92264
2000/01/01@17:24:15,32777,967.87108
2000/01/01@17:24:16,32778,967.8819
2000/01/01@17:24:18,32780,967.8759
2000/01/01@17:24:19,32781,967.9054
2000/01/01@17:24:20,32782,967.8858
2000/01/01@17:24:21,32783,967.90408
2000/01/01@17:24:22,32784,967.9264
2000/01/01@17:24:23,32785,967.9116
2000/01/01@17:24:24,32786,967.90784
2000/01/01@17:24:25,32787,967.8723
2000/01/01@17:24:26,32788,967.89304
2000/01/01@17:24:27,32789,967.912864
2000/01/01@17:24:28,32790,967.915136
2000/01/01@17:24:30,32792,967.8808
2000/01/01@17:24:31,32793,967.8586
2000/01/01@17:24:32,32794,967.90408
2000/01/01@17:24:33,32795,967.904
2000/01/01@17:24:34,32796,967.8869
2000/01/01@17:24:35,32797,967.8918
2000/01/01@17:24:36,32798,967.9164
2000/01/01@17:24:37,32799,967.90784
2000/01/01@17:24:38,32800,967.8906
2000/01/01@17:24:39,32801,967.8981
2000/01/01@17:24:40,32802,967.8647
2000/01/01@17:24:41,32803,967.9031
2000/01/01@17:24:43,32805,967.882
2000/01/01@17:24:44,32806,967.9031
2000/01/01@17:24:45,32807,967.8967
2000/01/01@17:24:46,32808,967.8881
2000/01/01@17:24:47,32809,967.8843
2000/01/01@17:24:48,32810,967.87424
2000/01/01@17:24:49,32811,967.9164
2000/01/01@17:24:50,32812,967.8883
2000/01/01@17:24:51,32813,967.90408
2000/01/01@17:24:52,32814,967.9077
2000/01/01@17:24:53,32815,967.881968
2000/01/01@17:24:54,32816,967.895536
2000/01/01@17:24:56,32818,967.89792
2000/01/01@17:24:57,32819,967.8696
2000/01/01@17:24:58,32820,967.885536
2000/01/01@17:24:59,32821,967.89816
2000/01/01@17:25:00,32822,967.8795
2000/01/01@17:25:01,32823,967.8906
2000/01/01@17:25:02,32824,967.8832
2000/01/01@17:25:03,32825,967.9152
2000/01/01@17:25:04,32826,967.90784
2000/01/01@17:25:05,32827,967.89792
2000/01/01@17:25:06,32828,967.8858
2000/01/01@17:25:07,32829,967.8942
2000/01/01@17:25:09,32831,967.8956
2000/01/01@17:25:10,32832,967.88652
2000/01/01@17:25:11,32833,967.9263
2000/01/01@17:25:12,32834,967.91768
2000/01/01@17:25:13,32835,967.90016
2000/01/01@17:25:14,32836,967.9213
2000/01/01@17:25:15,32837,967.91032
2000/01/01@17:25:16,32838,967.9152
2000/01/01@17:25:17,32839,967.8928
2000/01/01@17:25:18,32840,967.9249
2000/01/01@17:25:19,32841,967.9213
2000/01/01@17:25:20,32842,967.9201
2000/01/01@17:25:22,32844,967.90784
2000/01/01@17:25:23,32845,967.923664
2000/01/01@17:25:24,32846,967.88056
2000/01/01@17:25:25,32847,967.9361
2000/01/01@17:25:26,32848,967.8918
2000/01/01@17:25:27,32849,967.92132
2000/01/01@17:25:28,32850,967.8806
2000/01/01@17:25:29,32851,967.89416
2000/01/01@17:25:30,32852,967.936064
2000/01/01@17:25:31,32853,967.8793
2000/01/01@17:25:32,32854,967.8683
2000/01/01@17:25:34,32856,967.90892
2000/01/01@17:25:35,32857,967.911536
2000/01/01@17:25:36,32858,967.9004
2000/01/01@17:25:37,32859,967.8992
2000/01/01@17:25:38,32860,967.8535
2000/01/01@17:25:39,32861,967.8694
2000/01/01@17:25:40,32862,967.91
2000/01/01@17:25:41,32863,967.8917
2000/01/01@17:25:42,32864,967.905
2000/01/01@17:25:43,32865,967.906464
2000/01/01@17:25:44,32866,967.8768
2000/01/01@17:25:45,32867,967.8978
2000/01/01@17:25:47,32869,967.92832
2000/01/01@17:25:48,32870,967.88904
2000/01/01@17:25:49,32871,967.9051
2000/01/01@17:25:50,32872,967.9149
2000/01/01@17:25:51,32873,967.8939
2000/01/01@17:25:52,32874,967.8732
2000/01/01@17:25:53,32875,967.915
2000/01/01@17:25:54,32876,967.921
2000/01/01@17:25:55,32877,967.8928
2000/01/01@17:25:56,32878,967.8939
2000/01/01@17:25:57,32879,967.9199
2000/01/01@17:25:58,32880,967.884064
2000/01/01@17:26:00,32882,967.9263
2000/01/01@17:26:01,32883,967.92472
2000/01/01@17:26:02,32884,967.9112
2000/01/01@17:26:03,32885,967.9125
2000/01/01@17:26:04,32886,967.8855
2000/01/01@17:26:05,32887,967.8854
2000/01/01@17:26:06,32888,967.9174
2000/01/01@17:26:07,32889,967.8939
2000/01/01@17:26:08,32890,967.9112
2000/01/01@17:26:09,32891,967.88652
2000/01/01@17:26:10,32892,967.8964
2000/01/01@17:26:11,32893,967.9075
2000/01/01@17:26:13,32895,967.87424
2000/01/01@17:26:14,32896,967.9098
2000/01/01@17:26:15,32897,967.8914
2000/01/01@17:26:16,32898,967.9076
2000/01/01@17:26:17,32899,967.91
2000/01/01@17:26:18,32900,967.88792
2000/01/01@17:26:19,32901,967.8805
2000/01/01@17:26:20,32902,967.8718
2000/01/01@17:26:21,32903,967.8914
2000/01/01@17:26:22,32904,967.9013
2000/01/01@17:26:23,32905,967.90016
2000/01/01@17:26:24,32906,967.8975
2000/01/01@17:26:26,32908,967.89268
2000/01/01@17:26:27,32909,967.87552
2000/01/01@17:26:28,32910,967.90376
2000/01/01@17:26:29,32911,967.8939
2000/01/01@17:26:30,32912,967.8669
2000/01/01@17:26:31,32913,967.8989
2000/01/01@17:26:32,32914,967.927
2000/01/01@17:26:33,32915,967.86948
2000/01/01@17:26:34,32916,967.86664
2000/01/01@17:26:35,32917,967.92344
2000/01/01@17:26:36,32918,967.91348
2000/01/01@17:26:37,32919,967.91976
2000/01/01@17:26:39,32921,967.92456
2000/01/01@17:26:40,32922,967.9344
2000/01/01@17:26:41,32923,967.9126
2000/01/01@17:26:42,32924,967.87532
2000/01/01@17:26:43,32925,967.9185
2000/01/01@17:26:44,32926,967.8903
2000/01/01@17:26:45,32927,967.8989
2000/01/01@17:26:46,32928,967.8816
2000/01/01@17:26:47,32929,967.92116
2000/01/01@17:26:48,32930,967.9394
2000/01/01@17:26:49,32931,967.9112
2000/01/01@17:26:51,32933,967.9147
2000/01/01@17:26:52,32934,967.93716
2000/01/01@17:26:53,32935,967.8963
2000/01/01@17:26:54,32936,967.92344
2000/01/01@17:26:55,32937,967.9432
2000/01/01@17:26:56,32938,967.919536
2000/01/01@17:26:57,32939,967.919536
2000/01/01@17:26:58,32940,967.8963
2000/01/01@17:26:59,32941,967.8963
2000/01/01@17:27:00,32942,967.89984
2000/01/01@17:27:01,32943,967.9344
2000/01/01@17:27:02,32944,967.8864
2000/01/01@17:27:04,32946,967.9221
2000/01/01@17:27:05,32947,967.8914
2000/01/01@17:27:06,32948,967.9283
2000/01/01@17:27:07,32949,967.90968
2000/01/01@17:27:08,32950,967.936064
2000/01/01@17:27:09,32951,967.9231
2000/01/01@17:27:10,32952,967.916
2000/01/01@17:27:11,32953,967.8937
2000/01/01@17:27:12,32954,967.9147
2000/01/01@17:27:13,32955,967.8742
2000/01/01@17:27:14,32956,967.91096
2000/01/01@17:27:15,32957,967.8938
2000/01/01@17:27:17,32959,967.8964
2000/01/01@17:27:18,32960,967.891264
2000/01/01@17:27:19,32961,967.9294
2000/01/01@17:27:20,32962,967.9333
2000/01/01@17:27:21,32963,967.8987
2000/01/01@17:27:22,32964,967.9233
2000/01/01@17:27:23,32965,967.96264
2000/01/01@17:27:24,32966,967.9011
2000/01/01@17:27:25,32967,967.9062
2000/01/01@17:27:26,32968,967.9172
2000/01/01@17:27:27,32969,967.901
2000/01/01@17:27:28,32970,967.8949
2000/01/01@17:27:30,32972,967.9023
2000/01/01@17:27:31,32973,967.9147
2000/01/01@17:27:32,32974,967.941936
2000/01/01@17:27:33,32975,967.9403
2000/01/01@17:27:34,32976,967.8974
2000/01/01@17:27:35,32977,967.8887
2000/01/01@17:27:36,32978,967.8976
2000/01/01@17:27:37,32979,967.89624
2000/01/01@17:27:38,32980,967.8828
2000/01/01@17:27:39,32981,967.8887
2000/01/01@17:27:40,32982,967.8974
2000/01/01@17:27:41,32983,967.90968
2000/01/01@17:27:43,32985,967.8889
2000/01/01@17:27:44,32986,967.919536
2000/01/01@17:27:45,32987,967.93692
2000/01/01@17:27:46,32988,967.8887
2000/01/01@17:27:47,32989,967.8974
2000/01/01@17:27:48,32990,967.8976
2000/01/01@17:27:49,32991,967.9074
2000/01/01@17:27:50,32992,967.8974
2000/01/01@17:27:51,32993,967.8998
2000/01/01@17:27:52,32994,967.90608
2000/01/01@17:27:53,32995,967.938064
2000/01/01@17:27:55,32997,967.9196
2000/01/01@17:27:56,32998,967.88516
2000/01/01@17:27:57,32999,967.937
2000/01/01@17:27:58,33000,967.891264
2000/01/01@17:27:59,33001,967.915968
2000/01/01@17:28:00,33002,967.891264
2000/01/01@17:28:01,33003,967.9158
2000/01/01@17:28:02,33004,967.8716
2000/01/01@17:28:03,33005,967.8692
2000/01/01@17:28:04,33006,967.94168
2000/01/01@17:28:05,33007,967.8875
2000/01/01@17:28:06,33008,967.9025
2000/01/01@17:28:08,33010,967.91452
2000/01/01@17:28:09,33011,967.8926
2000/01/01@17:28:10,33012,967.9343
2000/01/01@17:28:11,33013,967.9281
2000/01/01@17:28:12,33014,967.89984
2000/01/01@17:28:13,33015,967.9465
2000/01/01@17:28:14,33016,967.919536
2000/01/01@17:28:15,33017,967.919536
2000/01/01@17:28:16,33018,967.87648
2000/01/01@17:28:17,33019,967.8976
2000/01/01@17:28:18,33020,967.9231
2000/01/01@17:28:19,33021,967.9418
2000/01/01@17:28:21,33023,967.8901
2000/01/01@17:28:22,33024,967.8925
2000/01/01@17:28:23,33025,967.94532
2000/01/01@17:28:24,33026,967.8876
2000/01/01@17:28:25,33027,967.95168
2000/01/01@17:28:26,33028,967.9171
2000/01/01@17:28:27,33029,967.93552
2000/01/01@17:28:28,33030,967.9012
2000/01/01@17:28:29,33031,967.8976
2000/01/01@17:28:30,33032,967.931664
2000/01/01@17:28:31,33033,967.928064
2000/01/01@17:28:32,33034,967.9244
2000/01/01@17:28:34,33036,967.90968
2000/01/01@17:28:35,33037,967.9307
2000/01/01@17:28:36,33038,967.886336
2000/01/01@17:28:37,33039,967.954
2000/01/01@17:28:38,33040,967.8923
2000/01/01@17:28:39,33041,967.894864
2000/01/01@17:28:40,33042,967.90456
2000/01/01@17:28:41,33043,967.9342
2000/01/01@17:28:42,33044,967.894864
2000/01/01@17:28:43,33045,967.9553
2000/01/01@17:28:44,33046,967.90344
2000/01/01@17:28:46,33047,967.93552
2000/01/01@17:28:47,33049,967.9231
2000/01/01@17:28:48,33050,967.933
2000/01/01@17:28:49,33051,967.8936
2000/01/01@17:28:50,33052,967.9208
2000/01/01@17:28:51,33053,967.9564
2000/01/01@17:28:52,33054,967.88384
2000/01/01@17:28:53,33055,967.9169
2000/01/01@17:28:54,33056,967.90968
2000/01/01@17:28:55,33057,967.9332
2000/01/01@17:28:56,33058,967.91348
2000/01/01@17:28:57,33059,967.92308
2000/01/01@17:28:59,33061,967.9306
2000/01/01@17:29:00,33062,967.9392
2000/01/01@17:29:01,33063,967.8898
2000/01/01@17:29:02,33064,967.90344
2000/01/01@17:29:03,33065,967.9257
2000/01/01@17:29:04,33066,967.89704
2000/01/01@17:29:05,33067,967.9217
2000/01/01@17:29:06,33068,967.9389
2000/01/01@17:29:07,33069,967.91332
2000/01/01@17:29:08,33070,967.9105
2000/01/01@17:29:09,33071,967.88368
2000/01/01@17:29:10,33072,967.87992
2000/01/01@17:29:12,33074,967.92308
2000/01/01@17:29:13,33075,967.8627
2000/01/01@17:29:14,33076,967.9122
2000/01/01@17:29:15,33077,967.88
2000/01/01@17:29:16,33078,967.9253
2000/01/01@17:29:17,33079,967.92163
2000/01/01@17:29:18,33080,967.9169
2000/01/01@17:29:19,33081,967.9389
2000/01/01@17:29:20,33082,967.9182
2000/01/01@17:29:21,33083,967.928
2000/01/01@17:29:22,33084,967.9364
2000/01/01@17:29:23,33085,967.89348
2000/01/01@17:29:25,33087,967.9109
2000/01/01@17:29:26,33088,967.9094
2000/01/01@17:29:27,33089,967.9314
2000/01/01@17:29:28,33090,967.89348
2000/01/01@17:29:29,33091,967.9105
2000/01/01@17:29:30,33092,967.9217
2000/01/01@17:29:31,33093,967.92416
2000/01/01@17:29:32,33094,967.90592
2000/01/01@17:29:33,33095,967.8947
2000/01/01@17:29:34,33096,967.9057
2000/01/01@17:29:35,33097,967.9204
2000/01/01@17:29:36,33098,967.87748
2000/01/01@17:29:38,33100,967.90232
2000/01/01@17:29:39,33101,967.9291
2000/01/01@17:29:40,33102,967.89704
2000/01/01@17:29:41,33103,967.902
2000/01/01@17:29:42,33104,967.9155
2000/01/01@17:29:43,33105,967.9094
2000/01/01@17:29:44,33106,967.90456
2000/01/01@17:29:45,33107,967.9674
2000/01/01@17:29:46,33108,967.9059
2000/01/01@17:29:47,33109,967.8925
2000/01/01@17:29:48,33110,967.87748
2000/01/01@17:29:49,33111,967.9364
2000/01/01@17:29:51,33113,967.9367
2000/01/01@17:29:52,33114,967.94252
2000/01/01@17:29:53,33115,967.94008
2000/01/01@17:29:54,33116,967.91908
2000/01/01@17:29:55,33117,967.8909
2000/01/01@17:29:56,33118,967.902
2000/01/01@17:29:57,33119,967.9364
2000/01/01@17:29:58,33120,967.9144
2000/01/01@17:29:59,33121,967.9412
2000/01/01@17:30:00,33122,967.8972
2000/01/01@17:30:01,33123,967.945
2000/01/01@17:30:02,33124,967.900736
2000/01/01@17:30:04,33126,967.8995
2000/01/01@17:30:05,33127,967.9241
2000/01/01@17:30:06,33128,967.9353
2000/01/01@17:30:07,33129,967.91316
2000/01/01@17:30:08,33130,967.9412
2000/01/01@17:30:09,33131,967.9166
2000/01/01@17:30:10,33132,967.91544
2000/01/01@17:30:11,33133,967.9253
2000/01/01@17:30:12,33134,967.910768
2000/01/01@17:30:13,33135,967.9314
2000/01/01@17:30:14,33136,967.8971
2000/01/01@17:30:16,33138,967.9426
2000/01/01@17:30:17,33139,967.9314
2000/01/01@17:30:18,33140,967.961
2000/01/01@17:30:19,33141,967.9253
2000/01/01@17:30:20,33142,967.9486
2000/01/01@17:30:21,33143,967.94492
2000/01/01@17:30:22,33144,967.9352
2000/01/01@17:30:23,33145,967.9278
2000/01/01@17:30:24,33146,967.9292
2000/01/01@17:30:25,33147,967.9193
2000/01/01@17:30:26,33148,967.9141
2000/01/01@17:30:27,33149,967.96184
2000/01/01@17:30:29,33151,967.9253
2000/01/01@17:30:30,33152,967.8957
2000/01/01@17:30:31,33153,967.9597
2000/01/01@17:30:32,33154,967.938832
2000/01/01@17:30:33,33155,967.9007
2000/01/01@17:30:34,33156,967.91908
2000/01/01@17:30:35,33157,967.93632
2000/01/01@17:30:36,33158,967.9597
2000/01/01@17:30:37,33159,967.932432
2000/01/01@17:30:38,33160,967.9352
2000/01/01@17:30:39,33161,967.9512
2000/01/01@17:30:40,33162,967.9314
2000/01/01@17:30:42,33164,967.9436
2000/01/01@17:30:43,33165,967.9462
2000/01/01@17:30:44,33166,967.8993
2000/01/01@17:30:45,33167,967.9512
2000/01/01@17:30:46,33168,967.91908
2000/01/01@17:30:47,33169,967.961
2000/01/01@17:30:48,33170,967.9707
2000/01/01@17:30:49,33171,967.96708
2000/01/01@17:30:50,33172,967.94008
2000/01/01@17:30:51,33173,967.94368
2000/01/01@17:30:52,33174,967.93508
2000/01/01@17:30:53,33175,967.9203
2000/01/01@17:30:55,33177,967.9203
2000/01/01@17:30:56,33178,967.9352
2000/01/01@17:30:57,33179,967.93508
2000/01/01@17:30:58,33180,967.93008
2000/01/01@17:30:59,33181,967.9695
2000/01/01@17:31:00,33182,967.94008
2000/01/01@17:31:01,33183,967.91292
2000/01/01@17:31:02,33184,967.941168
2000/01/01@17:31:03,33185,967.93508
2000/01/01@17:31:04,33186,967.938832
2000/01/01@17:31:05,33187,967.93732
2000/01/01@17:31:06,33188,967.93976
2000/01/01@17:31:08,33190,967.96328
2000/01/01@17:31:09,33191,967.94136
2000/01/01@17:31:10,33192,967.9904
2000/01/01@17:31:11,33193,967.9498
2000/01/01@17:31:12,33194,967.9461
2000/01/01@17:31:13,33195,967.96824
2000/01/01@17:31:14,33196,967.9203
2000/01/01@17:31:15,33197,967.944768
2000/01/01@17:31:16,33198,967.94492
2000/01/01@17:31:17,33199,967.9535
2000/01/01@17:31:18,33200,967.96092
2000/01/01@17:31:20,33202,967.9289
2000/01/01@17:31:21,33203,967.9766
2000/01/01@17:31:22,33204,967.960768
2000/01/01@17:31:23,33205,967.9547
2000/01/01@17:31:24,33206,967.95952
2000/01/01@17:31:25,33207,967.9645
2000/01/01@17:31:26,33208,967.9458
2000/01/01@17:31:27,33209,967.95592
2000/01/01@17:31:28,33210,967.9497
2000/01/01@17:31:29,33211,967.9842
2000/01/01@17:31:30,33212,967.9252
2000/01/01@17:31:31,33213,967.9498
2000/01/01@17:31:33,33215,967.944768
2000/01/01@17:31:34,33216,967.944768
2000/01/01@17:31:35,33217,967.9732
2000/01/01@17:31:36,33218,967.9485
2000/01/01@17:31:37,33219,967.9534
2000/01/01@17:31:38,33220,967.957
2000/01/01@17:31:39,33221,967.96216
2000/01/01@17:31:40,33222,967.95704
2000/01/01@17:31:41,33223,967.93992
2000/01/01@17:31:42,33224,967.9556
2000/01/01@17:31:43,33225,967.9485
2000/01/01@17:31:44,33226,967.9461
2000/01/01@17:31:46,33228,967.94492
2000/01/01@17:31:47,33229,967.9434
2000/01/01@17:31:48,33230,967.967936
2000/01/01@17:31:49,33231,967.944768
2000/01/01@17:31:50,33232,967.9138
2000/01/01@17:31:51,33233,967.9495
2000/01/01@17:31:52,33234,967.9226
2000/01/01@17:31:53,33235,967.9472
2000/01/01@17:31:54,33236,967.978
2000/01/01@17:31:55,33237,967.9483
2000/01/01@17:31:56,33238,967.9606
2000/01/01@17:31:57,33239,967.9668
2000/01/01@17:31:59,33241,967.91624
2000/01/01@17:32:00,33242,967.9592
2000/01/01@17:32:01,33243,967.9657
2000/01/01@17:32:02,33244,967.98552
2000/01/01@17:32:03,33245,967.9458
2000/01/01@17:32:04,33246,967.93748
2000/01/01@17:32:05,33247,967.9373
2000/01/01@17:32:06,33248,967.96904
2000/01/01@17:32:07,33249,967.93616
2000/01/01@17:32:08,33250,967.9778
2000/01/01@17:32:09,33251,967.9547
2000/01/01@17:32:10,33252,967.9495
2000/01/01@17:32:12,33254,967.92472
2000/01/01@17:32:13,33255,967.9543
2000/01/01@17:32:14,33256,967.9582
2000/01/01@17:32:15,33257,967.968
2000/01/01@17:32:16,33258,967.92992
2000/01/01@17:32:17,33259,967.9657
